account,text,hashtags,created_at
NewCoinListings,"#BERA $BERA open ~ 7$, ATH $13.1, trading volume reached ~ $330M after more than 1H on #Binance! 🚀🚀 https://t.co/d1rsntuSJE","BERA,Binance",Thu Feb 06 13:57:14 +0000 2025
NewCoinListings,"New coin listing on #Binance! Berachain (#BERA $BERA)
Binance will then list BERA at 2025-02-06 13:00 (UTC) 
and open trading against BTC, USDT, USDC, BNB, FDUSD, and TRY pairs

#Bitcoin #BTC $BTC #BNB $BNB  #HODLer #Airdrops https://t.co/xHmBG0ddpy","Binance,BERA,Bitcoin,BTC,BNB,HODLer,Airdrops",Thu Feb 06 05:50:35 +0000 2025
NewCoinListings,"#ANIME $ANIME will be open for trading in 0h15 on #Binance: 
https://t.co/x17PhAXotX

#Bitcoin #BTC $BTC #BNB $BNB #NFT #Azuki https://t.co/6BF6Svxh19","ANIME,Binance,Bitcoin,BTC,BNB,NFT,Azuki",Thu Jan 23 13:45:05 +0000 2025
NewCoinListings,"New coin listing on #Binance! Animecoin (#ANIME $ANIME)
Binance will then list ANIME at 2025-01-23 14:00 (UTC) 
and open trading against #USDT, #USDC, #BNB, #FDUSD, and #TRY pairs

Note: Please do your own research before making any trades for the aforementioned token outside https://t.co/H28KCkiQot","Binance,ANIME,USDT,USDC,BNB,FDUSD,TRY,Bitcoin,BTC,BNB",Wed Jan 22 11:50:02 +0000 2025
NewCoinListings,"New listing on #Binance Futures! #MELANIA $MELANIA
Binance Futures Will Launch USDⓈ-Margined MELANIAUSDT Perpetual Contract With up to 25x Leverage

To expand the list of trading choices offered on Binance Futures and enhance users’ trading experience, Binance Futures will https://t.co/RpvOCjXesu","Binance,MELANIA,BITCOIN,BTC,TRUMP,MELANIA,MEME,DEFI,FOMO",Mon Jan 20 07:35:16 +0000 2025
NewCoinListings,"🚀🚀Congrats #Bitcoin ATH 
🚀🚀Congrats #TRUMP $TRUMP trading volume reached $11B after less than 1 day on #Binance! for the first time in history! 
https://t.co/3Q2DJDBDje

#Bitcoin #BTC $BTC #BNB $BNB #Meme #uptrend #altcoinseason2025 #FOMO https://t.co/HhM8d4DZc5","Bitcoin,TRUMP,Binance,Bitcoin,BTC,BNB,Meme,uptrend,altcoinseason2025,FOMO",Mon Jan 20 07:30:41 +0000 2025
NewCoinListings,Which is the better coin to own ?,,Mon Jan 20 00:59:27 +0000 2025
NewCoinListings,"#TRUMP $TRUMP $64 on #Binance ! 🚀🚀🚀
https://t.co/3Q2DJDBDje https://t.co/C0s6wgFaZx","TRUMP,Binance",Sun Jan 19 08:51:34 +0000 2025
NewCoinListings,"Wen $TRUMP list #Binance?  @binance 

#DYOR https://t.co/wjuNAnGqyN","Binance,DYOR",Sat Jan 18 12:07:12 +0000 2025
NewCoinListings,"🎁🎁FREE TO EARN $PIXEL @pixel_dungeons :
https://t.co/Re1iRxDKHo

Everyone will have 1,727 FREE GAMES to play.    

Are you going to miss it?

⚔️ **HOW TO PLAY**
Mine $PIXEL: Smash away with your pickaxe! ⛏️ The more $PIXEL you collect, the slower you'll move.

PvP Action: Place https://t.co/i7JTyaG8WP",,Thu Jan 16 14:21:17 +0000 2025
NewCoinListings,"$AIXBT #AIXBT Price: $0.8179

DYOR https://t.co/0W0gtd7q5O",AIXBT,Wed Jan 15 18:45:00 +0000 2025
NewCoinListings,"New coin listing on #Binance! Virtuals (#AIXBT), ChainGPT (#CGPT), Cookie DAO (#COOKIE)
Binance will list aixbt by Virtuals ($AIXBT), ChainGPT ($CGPT), Cookie DAO ($COOKIE) 
and open trading for the following spot trading pairs at 2025-01-10 13:00 (UTC).

$AIXBT Price: $0.568 https://t.co/BK8ZzgnURe","Binance,AIXBT,CGPT,COOKIE,AIXBT,GATE,CGPT,GATE,COOKIE,GATE,Bitcoin,BTC,BNB",Fri Jan 10 10:45:28 +0000 2025
NewCoinListings,#COW $COW ATH $1.2  (2X since listing) https://t.co/cpmgR8EtsX,COW,Wed Dec 25 15:49:05 +0000 2024
NewCoinListings,"New coin listing on #Binance! Simon's Cat (#CAT $CAT) and Pudgy Penguins (#PENGU $PENGU)

Binance will then list CAT at 2024-12-17 09:00 (UTC) and open trading against #USDT, #BNB, #FDUSD, and #TRY pairs. The seed tag will be applied to CAT.
Binance will then list PENGU at https://t.co/59L8M9XUj0","Binance,CAT,PENGU,USDT,BNB,FDUSD,TRY,USDT,BNB,FDUSD,TRY,HODLer,Bitcoin,BTC,BNB,HODLER,Airdrop,BinanceHodler",Mon Dec 16 16:00:05 +0000 2024
NewCoinListings,"🚀New coin listing on #Binance! #VANA $VANA
Binance will then list VANA at 2024-12-16 10:00 (UTC) 
and open trading with  VANA/#USDT, VANA/#BNB, VANA/#FDUSD and VANA/#TRY trading pairs.

Binance is excited to announce the 62nd project on Binance Launchpool - Vana (VANA), a native https://t.co/juCHhqVxU9","Binance,VANA,USDT,BNB,FDUSD,TRY,Bitcoin,BTC,BNB,Launchpool",Sun Dec 15 06:39:58 +0000 2024
NewCoinListings,"🚀🚀 #VELODROME will be open for trading in 1h39 on #Binance:
https://t.co/Fr31LemECL

🚀🚀 $VELODROME on GATE:
https://t.co/gvpdDIlRsS

#Bitcoin #BTC $BTC #BNB $BNB #DEX https://t.co/AeisE6OTnT","VELODROME,Binance,Bitcoin,BTC,BNB,DEX",Fri Dec 13 12:20:56 +0000 2024
NewCoinListings,"New coin listing on #Binance! Velodrome Finance (#VELODROME $VELODROME)
Binance will list Velodrome Finance (VELODROME) 
and open trading for the following spot trading pairs at 2024-12-13  (UTC).
New Spot Trading Pairs: VELODROME/USDT

🚀🚀 Price $VELODROME: $0.33 + 121%
🚀🚀 https://t.co/6QXwmla0S7","Binance,VELODROME,Bitcoin,BTC,BNB,DEX",Fri Dec 13 11:52:30 +0000 2024
NewCoinListings,#Binance  will list @MagicEden $ME in 0h31 https://t.co/q7w36i7yOO,Binance,Tue Dec 10 14:30:16 +0000 2024
NewCoinListings,"$ACX and $ORCA will be open for trading in 1h39 on #Binance:
https://t.co/3yuJVfvVCy
https://t.co/qzFp9Do64Q

#Bitcoin #BTC $BTC #BNB $BNB #ETH #SOL #DEX https://t.co/aFM1TNCxci","Binance,Bitcoin,BTC,BNB,ETH,SOL,DEX",Fri Dec 06 11:21:13 +0000 2024
NewCoinListings,"New coin listing on #Binance! Across Protocol (#ACX $ACX) and Orca (#ORCA $ORCA)
Binance will list Across Protocol (ACX), Orca(ORCA) 
and open trading for the following spot trading pairs at 2024-12-06 13:00 (UTC).

New Spot Trading Pairs: ACX/USDT, ORCA/USDT, users can now start https://t.co/AahbmbYtGK","Binance,ACX,ORCA,Bitcoin,BTC,BNB,ETH,SOL,DEX,DEX",Fri Dec 06 09:18:59 +0000 2024
NewCoinListings,"#THE $THE  $2.945 (~ 3x - total 15x) 🚀🚀
DYOR https://t.co/x0vql44JlR",THE,Wed Nov 27 14:22:03 +0000 2024
NewCoinListings,"🚀🚀New coin listing on #Binance! Thena (#THE $THE)
Binance will then list THE at 2024-11-27 10:00 (UTC) 
and open trading with THE/#BTC, THE/#USDT, THE/#BNB, THE/#FDUSD and THE/#TRY trading pairs
🚀🚀Price $THE: $1.04 (5x)

Binance is excited to announce the second project on https://t.co/q3kjI4mXvK","Binance,THE,BTC,USDT,BNB,FDUSD,TRY,Airdrops,opBNB,Airdrops,Bitcoin,BTC,BNB,DEX",Tue Nov 26 17:02:25 +0000 2024
NewCoinListings,"New coin listing on #Binance! Cow Protocol (#COW $COW), Cetus Protocol(#CETUS $CETUS) @CoWSwap @CetusProtocol
Binance will list Cow Protocol (COW), Cetus Protocol(CETUS) and open trading for the following spot trading pairs at 2024-11-06 12:00 (UTC).

New Spot Trading Pairs: https://t.co/6Is0nN5XxB","Binance,COW,CETUS,USDT,USDT,Bitcoin,BTC,BNB,SUI",Wed Nov 06 06:20:02 +0000 2024
NewCoinListings,"New coin listing on #Binance! Hamster Kombat (#HMSTR $HMSTR)
Binance will then list HMSTR at 2024-09-26 12:00 (UTC) 
and open trading with HMSTR/#USDT, HMSTR/#BNB, HMSTR/#FDUSD, and HMSTR/#TRY trading pairs

#Bitcoin #BTC $BTC #BNB $BNB #Telegram #TON #NOT #DOGS https://t.co/6zN97C4UAz","Binance,HMSTR,USDT,BNB,FDUSD,TRY,Bitcoin,BTC,BNB,Telegram,TON,NOT,DOGS",Mon Sep 16 06:59:35 +0000 2024
NewCoinListings,"New coin listing on #Binance! Catizen (#CATI $CATI) 🚀🚀
Binance will then list CATI at 2024-09-20 10:00 (UTC) 
and open trading with CATI/#USDT, CATI/#BNB, CATI/#FDUSD, and CATI/#TRY trading pairs

#Bitcoin #BTC $BTC #BNB $BNB #Telegram #NOT #DOGS https://t.co/En5I7WerJe","Binance,CATI,USDT,BNB,FDUSD,TRY,Bitcoin,BTC,BNB,Telegram,NOT,DOGS",Mon Sep 16 06:58:41 +0000 2024
NewCoinListings,"New coin listing on #Binance! Neiro (#NEIRO $NEIRO), Turbo (#TURBO $TURBO), Baby Doge Coin (#1MBABYDOGE $1MBABYDOGE)  #Meme 🚀🚀🚀
Binance will list Neiro (NEIRO), Turbo (TURBO), Baby Doge Coin (1MBABYDOGE) and open trading for the following spot trading pairs at 2024-09-16 10:00 https://t.co/BYtCGO0MTc","Binance,NEIRO,TURBO,1MBABYDOGE,Meme,Bitcoin,BTC,BNB,Meme,Memecoin,Memecoins",Mon Sep 16 06:56:14 +0000 2024
NewCoinListings,"🚀🚀Congrats #DOGS $DOGS trading volume reached ~ $2.41B after 1 day on #Binance! 
https://t.co/X0V9Gqf5mg

#Bitcoin #BTC $BTC #BNB $BNB #Telegram #NOT #DOGS #CATS https://t.co/BSGvNRElBu","DOGS,Binance,Bitcoin,BTC,BNB,Telegram,NOT,DOGS,CATS",Tue Aug 27 11:32:17 +0000 2024
NewCoinListings,"#DOGS $DOGS will be open for trading in 01h59 on #Binance:
https://t.co/R7ll8D9AAl

#Bitcoin #BTC $BTC #BNB $BNB #Telegram #NOT #MEMECOİNS #memecoin #Dogs #Cats https://t.co/CK0NdTiN6p","DOGS,Binance,Bitcoin,BTC,BNB,Telegram,NOT,MEMECOİNS,memecoin,Dogs,Cats",Mon Aug 26 10:02:29 +0000 2024
NewCoinListings,"New coin listing on #Binance! Dogs (#DOGS $DOGS) 🦴🦴🦴🦴🦴🦴 🚀🚀
Binance will then list DOGS at 2024-08-26 12:00 (UTC)
 
and open trading with  DOGS/#USDT, DOGS/#BNB, DOGS/#FDUSD and DOGS/#TRY trading pairs.

Binance is excited to announce the 57th project on Binance Launchpool https://t.co/d3h2EN3U1h","Binance,DOGS,USDT,BNB,FDUSD,TRY,Bitcoin,BTC,BNB,Telegram,NOT,MEMECOİNS,memecoin",Tue Aug 20 17:12:33 +0000 2024
NewCoinListings,"🚀🚀Congrats #TON $TON trading volume reached ~ $1B after 1 day on #Binance! 
https://t.co/uzOf9nla3S

#Bitcoin #BTC $BTC #BNB $BNB #Telegram #NOT #DOGS https://t.co/jVqqhK7Tbb","TON,Binance,Bitcoin,BTC,BNB,Telegram,NOT,DOGS",Fri Aug 09 09:34:46 +0000 2024
NewCoinListings,"#TON $TON will be open for trading in 0h42 on #Binance:
https://t.co/uzOf9nla3S

#Bitcoin #BTC $BTC #BNB $BNB #Telegram #NOT #DOGS https://t.co/HaMIYJ8SZj","TON,Binance,Bitcoin,BTC,BNB,Telegram,NOT,DOGS",Thu Aug 08 09:20:20 +0000 2024
NewCoinListings,"New coin listing on #Binance!  Toncoin (#TON $TON) 🚀☘️☘️
Binance will list Toncoin (TON) and open trading for the following spot trading pairs at 2024-08-08 10:00 (UTC).

New Spot Trading Pairs: TON/#BTC, TON/#USDT, TON/#FDUSD, and TON/#TRY.

#Bitcoin #BTC $BTC #BNB $BNB https://t.co/mNvVx3Mz6G","Binance,TON,BTC,USDT,FDUSD,TRY,Bitcoin,BTC,BNB,Telegram,NOT,DOGS",Thu Aug 08 07:10:49 +0000 2024
NewCoinListings,JUST IN: 🇺🇸 Donald Trump says #Bitcoin will one day probably surpass the market cap of Gold. 🫡 https://t.co/yru91kvkLv,Bitcoin,Sat Jul 27 20:28:25 +0000 2024
floyxcom,"The First Decentralized Social Media platform on #TON is Live 🚨 No censorship, No intermediaries – full freedom &amp; control over your data 🫵💜

Available on 🌍
✅ Web App - https://t.co/3GDGZELhb9
✅ TMA - https://t.co/D8yed68ngN
✅ iOS - https://t.co/rRx18XKJqn
✅ Android - https://t.co/1xgahPIb6K",TON,Sat Feb 15 13:55:32 +0000 2025
floyxcom,"RT @jacobweb3club: Congratulations to the winners! 🎉

The 3 VIP Tickets 🎟️ to #TON Global Hacker House 2025 go to :

🥇 @SunnWishhh
🥈 @Macan…",TON,Wed Feb 12 22:27:35 +0000 2025
floyxcom,"RT @jacobweb3club: GM #TONfam ☕️ Giveaway for you – 3 VIP Tickets 🎟️ to TON Global Hacker House 2025! 💙

1️⃣ Follow @jacobweb3club &amp; @floyx…",TONfam,Tue Feb 11 13:24:54 +0000 2025
floyxcom,"RT @NextusExchange: Big News, Nextus Fam! 🎉

Our ecosystem is expanding faster than ever, and we’re bringing you some of the most promising…",,Sat Feb 08 22:12:47 +0000 2025
floyxcom,"We are excited to announce our new partnership @floyxcom X @NextusExchange 🤝

Nextus merges trading, DeFi, NFTs, and GameFi into an engaging experience through Telegram Mini App. You can also earn points by completing tasks and get rewards in USDT. We hope this partnership is https://t.co/xlyPYTTkyJ","TON,TonEcosytem,Web3,Web3Community",Sat Feb 08 22:12:24 +0000 2025
floyxcom,"GM FloyxFam💜

Have a great weekend &amp; touch some grass🌱 https://t.co/Sop7ROAOCS",,Fri Feb 07 11:02:59 +0000 2025
floyxcom,"Say goodbye to Censorship &amp; Centralization 🫵🤐

The First Decentralized Social Media built on #TON &amp; #TELEGRAM 💙💜 Here We Are , to Change .... By the People , For the People 👥 https://t.co/USbHQC0TA3","TON,TELEGRAM",Wed Feb 05 15:16:54 +0000 2025
floyxcom,"We are excited to announce our new partnership @floyxcom X @AngelPoop_meme 🤝

First ever AI AGENT Launchpad on #TON !! AngelPoop has 320K+ wallets registered for the first-ever airdrop to SBT holders in TON Chain history. We hope this partnership is just the beginning of our https://t.co/uSy9sx8XPJ","TON,TON,TonEcosytem,Web3,Web3Community",Mon Feb 03 13:54:10 +0000 2025
floyxcom,SocialFi is happening right now on @ton_blockchain &amp; @telegram!💎 Buckle up before the explosion!🌍👥 https://t.co/HHt777iPms,,Fri Jan 31 15:59:31 +0000 2025
floyxcom,"RT @Beetroot_fi: Beetroot Finance x Floyx

We are glad to announce our partnership with @floyxcom, first decentralized social media platfor…",,Wed Jan 29 12:18:43 +0000 2025
floyxcom,"We are excited to announce our new partnership @floyxcom X @Beetroot_fi 🤝

Beetroot Finance is an automated yield farming aggregator on @ton_blockchain. They are participating in Ton Nest Level 3. This collaboration strengthens our shared vision of building an active and vibrant https://t.co/DzFeTcVL4Z","TON,TonEcosytem,Web3,Web3Community",Wed Jan 29 12:10:07 +0000 2025
floyxcom,"RT @Caleboffinance: STOP SCROLLING! 🚨 

If you REALLY care about your social media future, you'll want to read this thread! 📚💡

The hottest…",,Tue Jan 28 08:34:31 +0000 2025
floyxcom,"TOP 1 Decentralized Social Media Platform on @ton_blockchain &amp; @telegram 👥🌍

Why do we need Decentralized Social Media ? 🫵

🔹Data Security
🔹No Censorship or Deletion
🔹Freely Express Your Emotions
🔹Fair Monetization Experience

The Revolution in Social Media Industry is https://t.co/Yn4k66Kcu6",SocialFi,Mon Jan 27 15:30:32 +0000 2025
floyxcom,"RT @web3makanaki: Imagine a world where YOU 🫵 own your content.
No data theft. No censorship. No manipulative algorithms. Pure decentraliza…",,Sat Jan 25 14:07:03 +0000 2025
floyxcom,"RT @CryptoGideon12: Yoo guy's 😏

I've just joined an amazing New social media revolution on TON

Wanna know what it is ?👀

Come closer, Com…",,Sat Jan 25 13:54:51 +0000 2025
floyxcom,"RT @Caleboffinance: Who ows your online identity?

You or your social media platform?

@ton_blockchain @telegram @floyxcom

Watch this thou…",,Sat Jan 25 13:52:04 +0000 2025
floyxcom,"Floyx is the black joker of the @ton_blockchain  &amp; @telegram ecosystem!🃏

🔷 Telegram (T) 
🔷 TON (T) 
🔷 Floyx (F)

TTF 2025 💎 Transform Technology into Freedom 💙 By the People For the People 👥💜 #Decentralized https://t.co/1Lpef1GamQ",Decentralized,Fri Jan 24 15:41:15 +0000 2025
floyxcom,"Social media have changed our lives forever 💬 from the first clicks on #Facebook, through videos on #YouTube, to instant conversations on #WhatsApp and #Instagram snapshots. Now it's time for the next era...

HERE WE ARE 💜 Put #Decentralization in everyone's pocket 🙌 By the https://t.co/ZnGI7Qkp1W","Facebook,YouTube,WhatsApp,Instagram,Decentralization",Thu Jan 23 10:13:54 +0000 2025
floyxcom,"RT @jacobweb3club: JUST REVOLUTION = @ton_blockchain  + @telegram  + @floyxcom  💜

🗽 Together, we fight for :

🗣️ Freedom of speech
💻 Freed…",,Wed Jan 22 21:02:25 +0000 2025
floyxcom,"GM #FAM ☕️

Before discovering Centralized Social Media 👥  vs After understanding Centralized Social Media 🫡

#StaySafe with Decentralized Social Media 💜 #TON https://t.co/hfHLPW64ck","FAM,StaySafe,TON",Mon Jan 20 10:54:51 +0000 2025
floyxcom,"Did you know...? 🫵

@telegram allows you to add TMA directly to your phone's home screen in just a few clicks! 📱

It's simple :

1️⃣ Tap the ""Share"" icon at the bottom of the screen.
2️⃣ Select the Add to Home Screen option, and you're done!

You'll have Floyx at your fingertips https://t.co/Sd0P3fozZ0","TON,TonEcosytem,Web3,Web3Community",Thu Jan 16 14:39:31 +0000 2025
floyxcom,"RT @jacobweb3club: The year 2️⃣0️⃣2️⃣5️⃣ is the time for people , a revolution in social media industry through decentralization 🫵

🗽 Toget…",,Wed Jan 15 19:36:28 +0000 2025
floyxcom,"GM #TON 🙌

We are here to ensure that people have access to true freedom of speech without the fear of censorship, where creators can confidently share their work without the risk of it being banned, and where personal data is never traded by corporations. BY THE PEOPLE FOR THE",TON,Mon Jan 13 09:14:34 +0000 2025
floyxcom,https://t.co/7TbevE9Blv,,Sat Jan 11 11:13:57 +0000 2025
floyxcom,"Welcome to the reality you don't want to see...

🔴 Red pill – Decentralized Freedom, no censorship, true control in your hands 🫵

🔵 Blue pill – A Centralized World, where everything you see is an illusion controlled by big corporations 🤐

🔴 Community ? 👥

🔵 Corporations ? https://t.co/JJBALWp8Yy","TruthMatters,CommunityPower,TON,Decentralization",Fri Jan 10 10:30:56 +0000 2025
floyxcom,"We are excited to announce our new partnership @floyxcom X @SoarFunToken 🤝

Welcome to the next era of trading with Soar-Fun, a cutting-edge decentralized platform for high-frequency trading and mining, built on blockchain technology. We hope that partnership is just the https://t.co/gL7bfzwqtW","TON,TonEcosytem,Web3,Web3Community",Thu Jan 09 18:21:44 +0000 2025
floyxcom,"We are excited to announce our new partnership @floyxcom X @TONBattleground 👥💜

Step into the future of gaming with TON Battleground – the ultimate multiplayer experience seamlessly integrated with your favorite messaging app ( @telegram ). Thanks to our collaboration, a https://t.co/dcAwaCcrYo","TON,TonEcosytem,Web3,Web3Community",Tue Jan 07 17:51:00 +0000 2025
floyxcom,"🚨Attention

We would like to inform you that we will be updating our website shortly. During this time, there may be disruptions in access to the service or complete unavailability for approximately 1 hour.

The reason for this downtime is our migration to a new, more efficient https://t.co/znOypVKRih",,Mon Jan 06 11:43:49 +0000 2025
floyxcom,RT @TonTradingBot: We are thrilled to announce that an in-depth article about TonTradingBot has just been published on the @floyxcom platfo…,,Sun Jan 05 15:22:05 +0000 2025
floyxcom,"RT @jacobweb3club: Brrrr…. Brrrr…. @TON_Fest is calling , Yo, pick up!🫵

Looks like it’s the last chance for Early Bird Tickets! - https://…",,Sat Jan 04 07:02:13 +0000 2025
floyxcom,"Partner Article - @TonTradingBot 🤝 

Check out the insightful article , exclusively on our platform 🫵

 ""Ton Trading Bot: The Leading Trading Bot Driving the TON Ecosystem"" 

📖 Read it here : https://t.co/gQq4lihIBR

Don’t miss out! Dive into the article, share your thoughts, https://t.co/JEyWC5srNh","Partnership,Crypto,TON,Floyx,TonEcosystem",Fri Jan 03 14:21:39 +0000 2025
floyxcom,"2️⃣0️⃣2️⃣5️⃣

The year 2025 is the time for people , a revolution in social media industry through decentralization 🫵

🗽 Together, we fight for :

🗣️ Freedom of speech
💻 Freedom of technology
🎯 Freedom of choice

Let’s transform the old patterns of past generations into a new, https://t.co/0uWzTYBBD6","TON,TELEGRAM,FLOYX",Wed Jan 01 16:36:22 +0000 2025
floyxcom,"2️⃣0️⃣2️⃣4️⃣ 📖 2️⃣0️⃣2️⃣5️⃣

Floyx has made significant technological advancements, becoming fully prepared for mass adoption, which will open the doors to the Web3 world for people. The year 2025 marks a breakthrough for Floyx as it emerges as a pioneer in #SocialFi, bringing millions https://t.co/4ia9LcTlKg","SocialFi,HappyNewYear,Ton,Telegram",Tue Dec 31 11:09:34 +0000 2024
floyxcom,"GM TON Society fam ☕️

We want to extend our heartfelt thanks to everyone at @ton_society for the incredible support, opportunities, and recognition. Being highlighted among such outstanding projects is truly an honor, and it fuels our drive to keep building and innovating 🌱

To https://t.co/4IgUflcIY6",holidayseason,Fri Dec 27 11:53:04 +0000 2024
floyxcom,"Healthy, Merry Christmas &amp; May all your dreams come true 🎄✨

Thank you for being with us – together, we are shaping the future of Web3 👥🌍

Best wishes,
The Floyx Team 💜 https://t.co/ubZbgbTYiG",,Tue Dec 24 09:45:49 +0000 2024
floyxcom,"The Time Has Come!!! 🌍 Floyx has officially launched as a (TMA) 📲

Floyx is now integrated into Telegram Mini-App. Just start our bot on @telegram and instantly gain access to the world of Web3 Social Media :

TMA 📲 https://t.co/D8yed68ngN

Check out the Manifesto tab 👀 https://t.co/Ng3dmFN1W0","TON,SocialFi,miniapp,telegram,Web3",Mon Dec 23 14:25:14 +0000 2024
floyxcom,"Thank you for inviting us to TON Real Talk: TON Nest Weekly Spotlight &amp; More! 💎🙌

Our mission is to be the gateway between what is familiar and what is just beginning to emerge. We believe in technology that empowers freedom, security and creates space for growth 👥

Eviva",Decentralized,Fri Dec 20 18:08:20 +0000 2024
floyxcom,"Floyx ---&gt; ""I'm decentralizing it""! 💜 is not just a slogan. It's our mission to give control back to communities and create a space free from the limitations of Web2. Decentralization you'll surely love!

Let's  C🍪🍪KING  more ... 👥🌍 #Web3Community https://t.co/4vcXJLtFxq",Web3Community,Thu Dec 19 18:12:57 +0000 2024
floyxcom,"RT @ton_society: Join us for another TON Nest Spotlight tomorrow at 1PM UTC! 💎

We will have 3 new projects joining us on stage:
@TractionE…",,Thu Dec 19 17:47:58 +0000 2024
gemsgg_official,"🔒 @morpheuslabs_io  joins forces with @CertiK to secure TN7, @Viu's first digital comic series! This partnership strengthens smart contract security for tokenized content &amp; RWAs, setting a new benchmark in Web3. 🚀📖 #Web3 #NFT #SmartContracts #TN7 #Morph #CertiK https://t.co/wwiLI8CYJS","Web3,NFT,SmartContracts,TN7,Morph,CertiK",Sat Feb 15 08:47:49 +0000 2025
gemsgg_official,"🔥 Gems in 2024 = BREAKTHROUGH YEAR!

We hosted elite tournaments, forged partnerships with Immutable, Tencent &amp; Binance, and redefined Web3 gaming!

2025? More rewards, bigger competitions &amp; next-level experiences. The future of gaming is here—are you ready? 🚀 #Gems2025 #GameOn https://t.co/YeL3mzL7Qv","Gems2025,GameOn",Sat Feb 08 05:02:06 +0000 2025
gemsgg_official,"⚡ A new legend rises in the arena! ⚡

Harness raw power, master your skills, and prove you're the ultimate champion. The battlefield awaits those bold enough to seize victory! 🏆🔥

Are you ready to stake your claim in the next era of esports?

#GemsGG #EsportsRevolution https://t.co/Q9L8wVQHTy","GemsGG,EsportsRevolution",Wed Feb 05 10:35:19 +0000 2025
gemsgg_official,"🔥 February is here – The battle begins! 🔥

New challenges, fierce tournaments &amp; epic squad showdowns await! 🏆🎮 Are you ready to rise?

⚔️ New competitive formats
💥 Squad goals activated
👑 Road to the King Cup 2025

Stay tuned for BIG announcements! 👀 #GEMSESports https://t.co/oEwbZ0Vf88",GEMSESports,Mon Feb 03 06:53:33 +0000 2025
gemsgg_official,"🧧🎆 Happy Lunar New Year 2025! 🎆🧧

The Year of the Snake is here—bringing fortune, transformation, and epic wins! 🐍✨ Get ready, Esports 3.0 is coming! 🚀

Stay tuned for exclusive rewards &amp; big announcements! 🎮💎 #GEMSGameFi #LunarNewYear2025 #Esports3 https://t.co/0753vJ9f9G","GEMSGameFi,LunarNewYear2025,Esports3",Wed Jan 29 07:19:37 +0000 2025
gemsgg_official,"🎮 Esports 3.0 Expo 2025

🏆 The King Cup: $10K Prize Pool
🎭 Cosplay Showdown: $5K Prize Pool
📍 Parc Mall | Hosted by @GEMS_gg &amp; @VN_Live
Don’t miss SEA’s biggest Valorant tournaments!

#Esports #Valorant #GamingExpo2025 https://t.co/y4ctMJBXqd","Esports,Valorant,GamingExpo2025",Fri Jan 24 10:07:05 +0000 2025
gemsgg_official,"✨The countdown begins! Just 7 DAYS until we celebrate the Lunar New Year 2025 with #GEMS, the ultimate Esports 3.0 platform! 🎮
Get ready for thrilling events, exclusive rewards, and festive surprises!
🧧 Let's level up this Lunar New Year together!
#LNY2025 #Esports #Web3gaming https://t.co/scTzLMOIyN","GEMS,LNY2025,Esports,Web3gaming",Thu Jan 23 08:47:53 +0000 2025
gemsgg_official,"🏮✨ Celebrate Lunar New Year in Tanki Online! 🎮

🗓️ Jan 17 - Feb 13:
🔥 4 Special Event Modes (Legendary Gold Rush, Dragon Gold &amp; more!)
🎯 Festive Missions + Rewards
💰 Special Offers &amp; Discounts
Don't miss out on the action! 🚀 #TankiOnline #LunarNewYear2025 https://t.co/FuoEdJYh1T","TankiOnline,LunarNewYear2025",Wed Jan 22 07:40:36 +0000 2025
gemsgg_official,"🚨 Top game to watch in 2025? DFUSE. 💥 This 5v5 FPS-MOBA hybrid is all about bombs, clutches, and repping your faction in a tactical underworld. 🔥 Insane loadouts + team synergy = next-level vibes. Alpha drops Q4 2024. Early access on Steam! 🎮✨ #DFUSEGame #2025Gaming https://t.co/GSdT3BVbTN","DFUSEGame,2025Gaming",Tue Jan 21 05:17:05 +0000 2025
gemsgg_official,"🎮 Top 10 Play-to-Earn Web3 Games of 2025! 🚀

1️⃣ Worldshards
2️⃣ Decimated
3️⃣ Off the Grid
4️⃣ Wanderers
5️⃣ Sipher Odyssey
6️⃣ Somnis Rumble Rush
7️⃣ Nifty Island
8️⃣ Engines of Fury
9️⃣ Immortal Rising 2
🔟 Kokodi
Play, earn, and own! 💎 #Web3Gaming #P2E #NFTGames"" https://t.co/JuAzB3ySZf","Web3Gaming,P2E,NFTGames",Sat Jan 18 04:58:59 +0000 2025
gemsgg_official,"🎮 GET READY FOR VALORANT TOURNAMENT! 🎮
✨Venue: PARC Mall – One of Vietnam’s top malls.
✨Organizer: GEMS – Leading blockchain esports platform.
✨Hardware: ESports 3.0 – Cutting-edge tech.
✨Marketing: Unicus – Top esports agency.
✨Broadcast: VTV Live – #1 esports streamer. https://t.co/kkC3wn5sWU",,Tue Jan 14 04:58:35 +0000 2025
gemsgg_official,"🚨 ANNOUNCEMENT: VALORANT THE KING CUP SEA 2025 🎮
🔥 The most anticipated tournament of the year! 🔥
Get ready for the ultimate battle for glory! Top SEA teams fight for the crown &amp; life-changing prizes!  

🗓️ Online Qualifier: Feb 15-16 
🏟️ Offline Playoff: March at Parc Mall https://t.co/843bNiVVsh",,Fri Jan 10 09:14:23 +0000 2025
